Lanskod;Lan;aldersgrupp;Vaccinationsvecka;Vaccinationsstatus;Befolkning;Antal;Andel;;;;
12;Skane lan;80-89;2022-09;Minst 3 doser;60276;53926;89%;;;;
12;Skane lan;80-89;2022-10;Minst 3 doser;60276;54152;90%;;;;
12;Skane lan;80-89;2022-11;Minst 3 doser;60276;54452;90%;;;;
12;Skane lan;80-89;2022-12;Minst 3 doser;60276;54617;91%;;;;
12;Skane lan;80-89;2022-13;Minst 3 doser;60276;54763;91%;;;;
12;Skane lan;80-89;2022-14;Minst 3 doser;60276;54799;91%;;;;
12;Skane lan;90 eller aldre;2020-52;Minst 2 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2020-53;Minst 2 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-01;Minst 2 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-02;Minst 2 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-03;Minst 2 doser;13517;37;0%;;;;
12;Skane lan;90 eller aldre;2021-04;Minst 2 doser;13517;130;1%;;;;
12;Skane lan;90 eller aldre;2021-05;Minst 2 doser;13517;436;3%;;;;
12;Skane lan;90 eller aldre;2021-06;Minst 2 doser;13517;1088;8%;;;;
12;Skane lan;90 eller aldre;2021-07;Minst 2 doser;13517;2307;17%;;;;
12;Skane lan;90 eller aldre;2021-08;Minst 2 doser;13517;3181;24%;;;;
12;Skane lan;90 eller aldre;2021-09;Minst 2 doser;13517;4173;31%;;;;
12;Skane lan;90 eller aldre;2021-10;Minst 2 doser;13517;4658;34%;;;;
12;Skane lan;90 eller aldre;2021-11;Minst 2 doser;13517;5144;38%;;;;
12;Skane lan;90 eller aldre;2021-12;Minst 2 doser;13517;6300;47%;;;;
12;Skane lan;90 eller aldre;2021-13;Minst 2 doser;13517;7977;59%;;;;
12;Skane lan;90 eller aldre;2021-14;Minst 2 doser;13517;10263;76%;;;;
12;Skane lan;90 eller aldre;2021-15;Minst 2 doser;13517;11508;85%;;;;
12;Skane lan;90 eller aldre;2021-16;Minst 2 doser;13517;11603;86%;;;;
12;Skane lan;90 eller aldre;2021-17;Minst 2 doser;13517;11626;86%;;;;
12;Skane lan;90 eller aldre;2021-18;Minst 2 doser;13517;11859;88%;;;;
12;Skane lan;90 eller aldre;2021-19;Minst 2 doser;13517;11935;88%;;;;
12;Skane lan;90 eller aldre;2021-20;Minst 2 doser;13517;11973;89%;;;;
12;Skane lan;90 eller aldre;2021-21;Minst 2 doser;13517;12018;89%;;;;
12;Skane lan;90 eller aldre;2021-22;Minst 2 doser;13517;12059;89%;;;;
12;Skane lan;90 eller aldre;2021-23;Minst 2 doser;13517;12100;90%;;;;
12;Skane lan;90 eller aldre;2021-24;Minst 2 doser;13517;12157;90%;;;;
12;Skane lan;90 eller aldre;2021-25;Minst 2 doser;13517;12189;90%;;;;
12;Skane lan;90 eller aldre;2021-26;Minst 2 doser;13517;12225;90%;;;;
12;Skane lan;90 eller aldre;2021-27;Minst 2 doser;13517;12259;91%;;;;
12;Skane lan;90 eller aldre;2021-28;Minst 2 doser;13517;12271;91%;;;;
12;Skane lan;90 eller aldre;2021-29;Minst 2 doser;13517;12293;91%;;;;
12;Skane lan;90 eller aldre;2021-30;Minst 2 doser;13517;12306;91%;;;;
12;Skane lan;90 eller aldre;2021-31;Minst 2 doser;13517;12312;91%;;;;
12;Skane lan;90 eller aldre;2021-32;Minst 2 doser;13517;12321;91%;;;;
12;Skane lan;90 eller aldre;2021-33;Minst 2 doser;13517;12332;91%;;;;
12;Skane lan;90 eller aldre;2021-34;Minst 2 doser;13517;12341;91%;;;;
12;Skane lan;90 eller aldre;2021-35;Minst 2 doser;13517;12346;91%;;;;
12;Skane lan;90 eller aldre;2021-36;Minst 2 doser;13517;12346;91%;;;;
12;Skane lan;90 eller aldre;2021-37;Minst 2 doser;13517;12346;91%;;;;
12;Skane lan;90 eller aldre;2021-38;Minst 2 doser;13517;12351;91%;;;;
12;Skane lan;90 eller aldre;2021-39;Minst 2 doser;13517;12358;91%;;;;
12;Skane lan;90 eller aldre;2021-40;Minst 2 doser;13517;12358;91%;;;;
12;Skane lan;90 eller aldre;2021-41;Minst 2 doser;13517;12379;92%;;;;
12;Skane lan;90 eller aldre;2021-42;Minst 2 doser;13517;12413;92%;;;;
12;Skane lan;90 eller aldre;2021-43;Minst 2 doser;13517;12459;92%;;;;
12;Skane lan;90 eller aldre;2021-44;Minst 2 doser;13517;12484;92%;;;;
12;Skane lan;90 eller aldre;2021-45;Minst 2 doser;13517;12494;92%;;;;
12;Skane lan;90 eller aldre;2021-46;Minst 2 doser;13517;12516;93%;;;;
12;Skane lan;90 eller aldre;2021-47;Minst 2 doser;13517;12536;93%;;;;
12;Skane lan;90 eller aldre;2021-48;Minst 2 doser;13517;12555;93%;;;;
12;Skane lan;90 eller aldre;2021-49;Minst 2 doser;13517;12568;93%;;;;
12;Skane lan;90 eller aldre;2021-50;Minst 2 doser;13517;12582;93%;;;;
12;Skane lan;90 eller aldre;2021-51;Minst 2 doser;13517;12582;93%;;;;
12;Skane lan;90 eller aldre;2021-52;Minst 2 doser;13517;12582;93%;;;;
12;Skane lan;90 eller aldre;2022-01;Minst 2 doser;13517;12587;93%;;;;
12;Skane lan;90 eller aldre;2022-02;Minst 2 doser;13517;12593;93%;;;;
12;Skane lan;90 eller aldre;2022-03;Minst 2 doser;13517;12598;93%;;;;
12;Skane lan;90 eller aldre;2022-04;Minst 2 doser;13517;12603;93%;;;;
12;Skane lan;90 eller aldre;2022-05;Minst 2 doser;13517;12603;93%;;;;
12;Skane lan;90 eller aldre;2022-06;Minst 2 doser;13517;12603;93%;;;;
12;Skane lan;90 eller aldre;2022-07;Minst 2 doser;13517;12609;93%;;;;
12;Skane lan;90 eller aldre;2022-08;Minst 2 doser;13517;12609;93%;;;;
12;Skane lan;90 eller aldre;2022-09;Minst 2 doser;13517;12614;93%;;;;
12;Skane lan;90 eller aldre;2022-10;Minst 2 doser;13517;12619;93%;;;;
12;Skane lan;90 eller aldre;2022-11;Minst 2 doser;13517;12624;93%;;;;
12;Skane lan;90 eller aldre;2022-12;Minst 2 doser;13517;12624;93%;;;;
12;Skane lan;90 eller aldre;2022-13;Minst 2 doser;13517;12624;93%;;;;
12;Skane lan;90 eller aldre;2022-14;Minst 2 doser;13517;12624;93%;;;;
12;Skane lan;90 eller aldre;2020-52;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2020-53;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-01;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-02;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-03;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-04;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-05;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-06;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-07;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-08;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-09;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-10;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-11;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-12;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-13;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-14;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-15;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-16;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-17;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-18;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-19;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-20;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-21;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-22;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-23;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-24;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-25;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-26;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-27;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-28;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-29;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-30;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-31;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-32;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-33;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-34;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-35;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-36;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-37;Minst 3 doser;13517;0;0%;;;;
12;Skane lan;90 eller aldre;2021-38;Minst 3 doser;13517;7;0%;;;;
12;Skane lan;90 eller aldre;2021-39;Minst 3 doser;13517;16;0%;;;;
12;Skane lan;90 eller aldre;2021-40;Minst 3 doser;13517;24;0%;;;;
12;Skane lan;90 eller aldre;2021-41;Minst 3 doser;13517;1142;8%;;;;
12;Skane lan;90 eller aldre;2021-42;Minst 3 doser;13517;2720;20%;;;;
12;Skane lan;90 eller aldre;2021-43;Minst 3 doser;13517;6100;45%;;;;
12;Skane lan;90 eller aldre;2021-44;Minst 3 doser;13517;7679;57%;;;;
12;Skane lan;90 eller aldre;2021-45;Minst 3 doser;13517;9379;69%;;;;
12;Skane lan;90 eller aldre;2021-46;Minst 3 doser;13517;10214;76%;;;;
12;Skane lan;90 eller aldre;2021-47;Minst 3 doser;13517;10683;79%;;;;
12;Skane lan;90 eller aldre;2021-48;Minst 3 doser;13517;10941;81%;;;;
12;Skane lan;90 eller aldre;2021-49;Minst 3 doser;13517;11180;83%;;;;
12;Skane lan;90 eller aldre;2021-50;Minst 3 doser;13517;11390;84%;;;;
12;Skane lan;90 eller aldre;2021-51;Minst 3 doser;13517;11440;85%;;;;
12;Skane lan;90 eller aldre;2021-52;Minst 3 doser;13517;11464;85%;;;;
12;Skane lan;90 eller aldre;2022-01;Minst 3 doser;13517;11485;85%;;;;
12;Skane lan;90 eller aldre;2022-02;Minst 3 doser;13517;11539;85%;;;;
12;Skane lan;90 eller aldre;2022-03;Minst 3 doser;13517;11575;86%;;;;
12;Skane lan;90 eller aldre;2022-04;Minst 3 doser;13517;11614;86%;;;;
12;Skane lan;90 eller aldre;2022-05;Minst 3 doser;13517;11634;86%;;;;
12;Skane lan;90 eller aldre;2022-06;Minst 3 doser;13517;11662;86%;;;;
12;Skane lan;90 eller aldre;2022-07;Minst 3 doser;13517;11670;86%;;;;
12;Skane lan;90 eller aldre;2022-08;Minst 3 doser;13517;11689;86%;;;;
12;Skane lan;90 eller aldre;2022-09;Minst 3 doser;13517;11740;87%;;;;
12;Skane lan;90 eller aldre;2022-10;Minst 3 doser;13517;11813;87%;;;;
12;Skane lan;90 eller aldre;2022-11;Minst 3 doser;13517;11901;88%;;;;
12;Skane lan;90 eller aldre;2022-12;Minst 3 doser;13517;11944;88%;;;;
12;Skane lan;90 eller aldre;2022-13;Minst 3 doser;13517;11980;89%;;;;
12;Skane lan;90 eller aldre;2022-14;Minst 3 doser;13517;11980;89%;;;;
13;Hallands lan;12-15;2020-52;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2020-53;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-01;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-02;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-03;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-04;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-05;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-06;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-07;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-08;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-09;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-10;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-11;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-12;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-13;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-14;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-15;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-16;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-17;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-18;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-19;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-20;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-21;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-22;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-23;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-24;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-25;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-26;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-27;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-28;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-29;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-30;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-31;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-32;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-33;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-34;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-35;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-36;Minst 2 doser;16997;0;0%;;;;
13;Hallands lan;12-15;2021-37;Minst 2 doser;16997;11;0%;;;;
13;Hallands lan;12-15;2021-38;Minst 2 doser;16997;41;0%;;;;
13;Hallands lan;12-15;2021-39;Minst 2 doser;16997;41;0%;;;;
13;Hallands lan;12-15;2021-40;Minst 2 doser;16997;46;0%;;;;
13;Hallands lan;12-15;2021-41;Minst 2 doser;16997;46;0%;;;;
13;Hallands lan;12-15;2021-42;Minst 2 doser;16997;46;0%;;;;
13;Hallands lan;12-15;2021-43;Minst 2 doser;16997;53;0%;;;;
13;Hallands lan;12-15;2021-44;Minst 2 doser;16997;58;0%;;;;
13;Hallands lan;12-15;2021-45;Minst 2 doser;16997;122;1%;;;;
13;Hallands lan;12-15;2021-46;Minst 2 doser;16997;447;3%;;;;
13;Hallands lan;12-15;2021-47;Minst 2 doser;16997;919;5%;;;;
13;Hallands lan;12-15;2021-48;Minst 2 doser;16997;1093;6%;;;;
13;Hallands lan;12-15;2021-49;Minst 2 doser;16997;2310;14%;;;;
13;Hallands lan;12-15;2021-50;Minst 2 doser;16997;3249;19%;;;;
13;Hallands lan;12-15;2021-51;Minst 2 doser;16997;3385;20%;;;;
13;Hallands lan;12-15;2021-52;Minst 2 doser;16997;3542;21%;;;;
13;Hallands lan;12-15;2022-01;Minst 2 doser;16997;3966;23%;;;;
13;Hallands lan;12-15;2022-02;Minst 2 doser;16997;5821;34%;;;;
13;Hallands lan;12-15;2022-03;Minst 2 doser;16997;8140;48%;;;;
13;Hallands lan;12-15;2022-04;Minst 2 doser;16997;9084;53%;;;;
13;Hallands lan;12-15;2022-05;Minst 2 doser;16997;9710;57%;;;;
13;Hallands lan;12-15;2022-06;Minst 2 doser;16997;10177;60%;;;;
13;Hallands lan;12-15;2022-07;Minst 2 doser;16997;10524;62%;;;;
13;Hallands lan;12-15;2022-08;Minst 2 doser;16997;10899;64%;;;;
13;Hallands lan;12-15;2022-09;Minst 2 doser;16997;11064;65%;;;;
13;Hallands lan;12-15;2022-10;Minst 2 doser;16997;11171;66%;;;;
13;Hallands lan;12-15;2022-11;Minst 2 doser;16997;11293;66%;;;;
13;Hallands lan;12-15;2022-12;Minst 2 doser;16997;11363;67%;;;;
13;Hallands lan;12-15;2022-13;Minst 2 doser;16997;11427;67%;;;;
13;Hallands lan;12-15;2022-14;Minst 2 doser;16997;11450;67%;;;;
13;Hallands lan;16-17;2020-52;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2020-53;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-01;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-02;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-03;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-04;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-05;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-06;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-07;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-08;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-09;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-10;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-11;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-12;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-13;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-14;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-15;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-16;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-17;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-18;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-19;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-20;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-21;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-22;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-23;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-24;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-25;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-26;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-27;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-28;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-29;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-30;Minst 2 doser;8139;0;0%;;;;
13;Hallands lan;16-17;2021-31;Minst 2 doser;8139;5;0%;;;;
13;Hallands lan;16-17;2021-32;Minst 2 doser;8139;19;0%;;;;
13;Hallands lan;16-17;2021-33;Minst 2 doser;8139;25;0%;;;;
13;Hallands lan;16-17;2021-34;Minst 2 doser;8139;25;0%;;;;
13;Hallands lan;16-17;2021-35;Minst 2 doser;8139;33;0%;;;;
13;Hallands lan;16-17;2021-36;Minst 2 doser;8139;2287;28%;;;;
13;Hallands lan;16-17;2021-37;Minst 2 doser;8139;3655;45%;;;;
13;Hallands lan;16-17;2021-38;Minst 2 doser;8139;4485;55%;;;;
13;Hallands lan;16-17;2021-39;Minst 2 doser;8139;4737;58%;;;;
13;Hallands lan;16-17;2021-40;Minst 2 doser;8139;4957;61%;;;;
13;Hallands lan;16-17;2021-41;Minst 2 doser;8139;5080;62%;;;;
13;Hallands lan;16-17;2021-42;Minst 2 doser;8139;5186;64%;;;;
13;Hallands lan;16-17;2021-43;Minst 2 doser;8139;5328;65%;;;;
13;Hallands lan;16-17;2021-44;Minst 2 doser;8139;5412;66%;;;;
13;Hallands lan;16-17;2021-45;Minst 2 doser;8139;5622;69%;;;;
13;Hallands lan;16-17;2021-46;Minst 2 doser;8139;5687;70%;;;;
13;Hallands lan;16-17;2021-47;Minst 2 doser;8139;5745;71%;;;;
13;Hallands lan;16-17;2021-48;Minst 2 doser;8139;5792;71%;;;;
13;Hallands lan;16-17;2021-49;Minst 2 doser;8139;5891;72%;;;;
13;Hallands lan;16-17;2021-50;Minst 2 doser;8139;5937;73%;;;;
13;Hallands lan;16-17;2021-51;Minst 2 doser;8139;5980;73%;;;;
13;Hallands lan;16-17;2021-52;Minst 2 doser;8139;6023;74%;;;;
13;Hallands lan;16-17;2022-01;Minst 2 doser;8139;6132;75%;;;;
13;Hallands lan;16-17;2022-02;Minst 2 doser;8139;6223;76%;;;;
13;Hallands lan;16-17;2022-03;Minst 2 doser;8139;6284;77%;;;;
13;Hallands lan;16-17;2022-04;Minst 2 doser;8139;6308;78%;;;;
13;Hallands lan;16-17;2022-05;Minst 2 doser;8139;6356;78%;;;;
13;Hallands lan;16-17;2022-06;Minst 2 doser;8139;6400;79%;;;;
13;Hallands lan;16-17;2022-07;Minst 2 doser;8139;6432;79%;;;;
13;Hallands lan;16-17;2022-08;Minst 2 doser;8139;6465;79%;;;;
13;Hallands lan;16-17;2022-09;Minst 2 doser;8139;6479;80%;;;;
13;Hallands lan;16-17;2022-10;Minst 2 doser;8139;6489;80%;;;;
13;Hallands lan;16-17;2022-11;Minst 2 doser;8139;6507;80%;;;;
13;Hallands lan;16-17;2022-12;Minst 2 doser;8139;6519;80%;;;;
13;Hallands lan;16-17;2022-13;Minst 2 doser;8139;6527;80%;;;;
13;Hallands lan;16-17;2022-14;Minst 2 doser;8139;6527;80%;;;;
13;Hallands lan;18-29;2020-52;Minst 2 doser;43835;0;0%;;;;
13;Hallands lan;18-29;2020-53;Minst 2 doser;43835;0;0%;;;;
13;Hallands lan;18-29;2021-01;Minst 2 doser;43835;0;0%;;;;
13;Hallands lan;18-29;2021-02;Minst 2 doser;43835;0;0%;;;;
13;Hallands lan;18-29;2021-03;Minst 2 doser;43835;0;0%;;;;
13;Hallands lan;18-29;2021-04;Minst 2 doser;43835;8;0%;;;;
13;Hallands lan;18-29;2021-05;Minst 2 doser;43835;40;0%;;;;
13;Hallands lan;18-29;2021-06;Minst 2 doser;43835;165;0%;;;;
13;Hallands lan;18-29;2021-07;Minst 2 doser;43835;340;1%;;;;
13;Hallands lan;18-29;2021-08;Minst 2 doser;43835;469;1%;;;;
13;Hallands lan;18-29;2021-09;Minst 2 doser;43835;611;1%;;;;
13;Hallands lan;18-29;2021-10;Minst 2 doser;43835;653;1%;;;;
13;Hallands lan;18-29;2021-11;Minst 2 doser;43835;691;2%;;;;
13;Hallands lan;18-29;2021-12;Minst 2 doser;43835;724;2%;;;;
13;Hallands lan;18-29;2021-13;Minst 2 doser;43835;765;2%;;;;
13;Hallands lan;18-29;2021-14;Minst 2 doser;43835;796;2%;;;;
13;Hallands lan;18-29;2021-15;Minst 2 doser;43835;805;2%;;;;
13;Hallands lan;18-29;2021-16;Minst 2 doser;43835;812;2%;;;;
13;Hallands lan;18-29;2021-17;Minst 2 doser;43835;812;2%;;;;
13;Hallands lan;18-29;2021-18;Minst 2 doser;43835;899;2%;;;;
13;Hallands lan;18-29;2021-19;Minst 2 doser;43835;1113;3%;;;;
13;Hallands lan;18-29;2021-20;Minst 2 doser;43835;1372;3%;;;;
13;Hallands lan;18-29;2021-21;Minst 2 doser;43835;1702;4%;;;;
13;Hallands lan;18-29;2021-22;Minst 2 doser;43835;2166;5%;;;;
13;Hallands lan;18-29;2021-23;Minst 2 doser;43835;2631;6%;;;;
13;Hallands lan;18-29;2021-24;Minst 2 doser;43835;3029;7%;;;;
13;Hallands lan;18-29;2021-25;Minst 2 doser;43835;3498;8%;;;;
13;Hallands lan;18-29;2021-26;Minst 2 doser;43835;3838;9%;;;;
13;Hallands lan;18-29;2021-27;Minst 2 doser;43835;3941;9%;;;;
13;Hallands lan;18-29;2021-28;Minst 2 doser;43835;4107;9%;;;;
13;Hallands lan;18-29;2021-29;Minst 2 doser;43835;4403;10%;;;;
13;Hallands lan;18-29;2021-30;Minst 2 doser;43835;4693;11%;;;;
13;Hallands lan;18-29;2021-31;Minst 2 doser;43835;5093;12%;;;;
13;Hallands lan;18-29;2021-32;Minst 2 doser;43835;5665;13%;;;;
13;Hallands lan;18-29;2021-33;Minst 2 doser;43835;8478;19%;;;;
13;Hallands lan;18-29;2021-34;Minst 2 doser;43835;15235;35%;;;;
13;Hallands lan;18-29;2021-35;Minst 2 doser;43835;19904;45%;;;;
13;Hallands lan;18-29;2021-36;Minst 2 doser;43835;24627;56%;;;;
13;Hallands lan;18-29;2021-37;Minst 2 doser;43835;27366;62%;;;;
13;Hallands lan;18-29;2021-38;Minst 2 doser;43835;28877;66%;;;;
13;Hallands lan;18-29;2021-39;Minst 2 doser;43835;29457;67%;;;;
13;Hallands lan;18-29;2021-40;Minst 2 doser;43835;29945;68%;;;;
13;Hallands lan;18-29;2021-41;Minst 2 doser;43835;30282;69%;;;;
13;Hallands lan;18-29;2021-42;Minst 2 doser;43835;30600;70%;;;;
13;Hallands lan;18-29;2021-43;Minst 2 doser;43835;31015;71%;;;;
13;Hallands lan;18-29;2021-44;Minst 2 doser;43835;31355;72%;;;;
13;Hallands lan;18-29;2021-45;Minst 2 doser;43835;31663;72%;;;;
13;Hallands lan;18-29;2021-46;Minst 2 doser;43835;31881;73%;;;;
13;Hallands lan;18-29;2021-47;Minst 2 doser;43835;32088;73%;;;;
13;Hallands lan;18-29;2021-48;Minst 2 doser;43835;32272;74%;;;;
13;Hallands lan;18-29;2021-49;Minst 2 doser;43835;32645;74%;;;;
13;Hallands lan;18-29;2021-50;Minst 2 doser;43835;32925;75%;;;;
13;Hallands lan;18-29;2021-51;Minst 2 doser;43835;33157;76%;;;;
13;Hallands lan;18-29;2021-52;Minst 2 doser;43835;33285;76%;;;;
13;Hallands lan;18-29;2022-01;Minst 2 doser;43835;33641;77%;;;;
13;Hallands lan;18-29;2022-02;Minst 2 doser;43835;34060;78%;;;;
13;Hallands lan;18-29;2022-03;Minst 2 doser;43835;34332;78%;;;;
13;Hallands lan;18-29;2022-04;Minst 2 doser;43835;34489;79%;;;;
13;Hallands lan;18-29;2022-05;Minst 2 doser;43835;34685;79%;;;;
13;Hallands lan;18-29;2022-06;Minst 2 doser;43835;34837;79%;;;;
13;Hallands lan;18-29;2022-07;Minst 2 doser;43835;34943;80%;;;;
13;Hallands lan;18-29;2022-08;Minst 2 doser;43835;35015;80%;;;;
13;Hallands lan;18-29;2022-09;Minst 2 doser;43835;35073;80%;;;;
13;Hallands lan;18-29;2022-10;Minst 2 doser;43835;35104;80%;;;;
